game_id,rating_board,rating_value,descriptors
game_015863,igrs,18,"Rokok dan/atau rokok elektronik, minuman beralkohol, narkotika, psikotropika, dan/atau zat adiktif lainnya
Kekerasan"
game_015864,dejus,14,Violência
game_015864,steam_germany,16,Drastische Gewalt
game_015864,igrs,18,"Kekerasan
Horor"
game_015865,dejus,l,
game_015865,steam_germany,16,"Sexuelle Inhalte
Derbe Sprache
Fantasy-Gewalt"
game_015865,igrs,BANNED,"Penggunaan bahasa
Kekerasan"
game_015866,dejus,18,"Violência Extrema
Temas sensíveis
Atos criminosos"
game_015866,steam_germany,18,Drastische Gewalt
game_015866,igrs,18,Kekerasan
game_015867,dejus,14,"Violência fantasiosa
Violência
Linguagem imprópria"
game_015867,steam_germany,16,"Drastische Gewalt
Schimpfwörte"
game_015867,igrs,18,"Kekerasan
Penggunaan bahasa"
game_015868,dejus,l,
game_015868,steam_germany,0,
game_015868,igrs,3,
game_015869,dejus,l,
game_015869,steam_germany,0,
game_015869,igrs,3,
game_015870,dejus,14,"Violência
Medo
Nudez"
game_015870,steam_germany,16,Horror
game_015870,igrs,18,"Horor
Kekerasan"
game_015871,dejus,12,"Linguagem imprópria
Medo"
game_015871,steam_germany,12,"Gewalt
Schimpfwörte"
game_015871,igrs,18,"Horor
Penggunaan bahasa
Kekerasan"
game_015872,dejus,l,
game_015872,steam_germany,0,
game_015872,igrs,3,
game_015873,dejus,12,Violência
game_015873,steam_germany,16,Gewalt
game_015873,igrs,15,Kekerasan
game_015874,cero,b,
game_015874,dejus,14,Nudez
game_015874,steam_germany,12,
game_015874,igrs,BANNED,
game_015875,dejus,10,Violência
game_015875,steam_germany,12,Gewalt
game_015875,igrs,13,"Kekerasan
Interaksi Daring"
game_015876,dejus,16,"Violência Extrema
Linguagem imprópria"
game_015876,steam_germany,16,Gewalt
game_015876,igrs,15,"Kekerasan
Interaksi Daring"
game_015877,dejus,12,"Linguagem imprópria
Violência"
game_015877,steam_germany,16,"Gewalt
Schimpfwörte"
game_015877,igrs,15,"Kekerasan
Penggunaan bahasa"
game_015878,dejus,l,Violência fantasiosa
game_015879,dejus,l,Violência fantasiosa
game_015879,steam_germany,6,Fantasy-Gewalt
game_015879,igrs,13,Kekerasan
game_015881,esrb,e,Photosensitive Seizure Warning
game_015881,pegi,3,Photosensitive Seizure Warning
game_015881,bbfc,U,Photosensitive Seizure Warning
game_015881,usk,0,Photosensitive Seizure Warning
game_015881,oflc,g,Photosensitive Seizure Warning
game_015881,nzoflc,g,Photosensitive Seizure Warning
game_015881,cero,a,Photosensitive Seizure Warning
game_015881,kgrb,all,Photosensitive Seizure Warning
game_015881,dejus,l,Photosensitive Seizure Warning
game_015881,mda,AA16,Photosensitive Seizure Warning
game_015881,fpb,A,Photosensitive Seizure Warning
game_015881,csrr,G,Photosensitive Seizure Warning
game_015881,crl,0,Photosensitive Seizure Warning
game_015882,dejus,l,
game_015882,steam_germany,0,
game_015882,igrs,3,
game_015883,dejus,l,Violência fantasiosa
game_015883,steam_germany,6,"Alkohol / Tabak
Derbe Sprache
Fantasy-Gewalt"
game_015883,igrs,15,"Rokok dan/atau rokok elektronik, minuman beralkohol, narkotika, psikotropika, dan/atau zat adiktif lainnya
Penggunaan bahasa
Kekerasan"
game_015884,dejus,10,Violência
game_015884,steam_germany,12,Gewalt
game_015884,igrs,13,Kekerasan
game_015885,dejus,16,Violência Extrema
game_015885,steam_germany,18,Drastische Gewalt
game_015885,igrs,18,Kekerasan
game_015886,esrb,m,"Blood
 
Strong Language

Violence"
game_015886,pegi,16,"PEGI Online
Violence
Bad Language"
game_015886,usk,18,
game_015886,oflc,ma15,
game_015886,nzoflc,ma15,Contains violence and offensive language
game_015886,cero,d,
game_015886,crl,18,
game_015887,esrb,e,
game_015887,pegi,3,
game_015887,usk,6,
game_015887,oflc,g,
game_015887,dejus,l,
game_015887,csrr,G,
game_015887,steam_germany,12,
game_015887,igrs,3,Interaksi Daring
game_015888,dejus,14,"Violência fantasiosa
Medo
Linguagem imprópria
Drogas lícitas"
game_015888,cadpa,12,
game_015888,steam_germany,12,"Alkohol / Tabak
Derbe Sprache
Ängstigende Inhalte"
game_015888,igrs,18,"Rokok dan/atau rokok elektronik, minuman beralkohol, narkotika, psikotropika, dan/atau zat adiktif lainnya
Horor
Penggunaan bahasa"
game_015891,dejus,12,Violência
game_015891,steam_germany,12,"Alkohol / Tabak
Fantasy-Gewalt"
game_015891,igrs,18,"Rokok dan/atau rokok elektronik, minuman beralkohol, narkotika, psikotropika, dan/atau zat adiktif lainnya
Kekerasan"
game_015892,dejus,l,
game_015892,steam_germany,0,
game_015892,igrs,3,
game_015893,usk,0,
game_015893,dejus,6,
game_015893,steam_germany,12,
game_015893,igrs,3,Interaksi Daring
game_015894,dejus,6,Violência fantasiosa
game_015894,steam_germany,12,Fantasy-Gewalt
game_015894,igrs,13,"Kekerasan
Interaksi Daring"
game_015895,dejus,10,"Violência fantasiosa
Violência"
game_015895,esrb,t,
game_015895,steam_germany,12,"Gewalt
Alkohol / Tabak"
game_015895,igrs,15,"Rokok dan/atau rokok elektronik, minuman beralkohol, narkotika, psikotropika, dan/atau zat adiktif lainnya
Kekerasan
Interaksi Daring"
game_015897,dejus,16,Conteúdo sexual
game_015897,steam_germany,18,Sexuelle Inhalte
game_015897,igrs,BANNED,Penampilan Tokoh
game_015898,esrb,e10,Fantasy Violence
game_015898,dejus,14,Violência fantasiosa
game_015898,steam_germany,12,Fantasy-Gewalt
game_015898,igrs,18,"Interaksi Daring
Kekerasan"
game_015899,esrb,e10,Violent References
game_015899,pegi,3,
game_015899,usk,12,Abstract Violence
game_015899,dejus,l,
game_015900,pegi,12,
game_015900,usk,12,
game_015901,dejus,l,
game_015901,steam_germany,0,
game_015901,igrs,3,
game_015902,dejus,12,Violência
game_015902,steam_germany,16,Gewalt
game_015902,igrs,18,"Horor
Kekerasan"
game_015903,dejus,12,"Linguagem imprópria
Atos criminosos"
game_015903,steam_germany,6,Schimpfwörte
game_015903,igrs,13,Penggunaan bahasa
game_015904,dejus,10,Medo
game_015904,steam_germany,6,Ängstigende Inhalte
game_015904,igrs,18,Horor
game_015905,esrb,e,
game_015905,pegi,3,
game_015905,usk,0,
game_015905,oflc,g,
game_015906,dejus,l,
game_015906,steam_germany,0,
game_015906,igrs,3,
game_015907,dejus,l,
game_015907,steam_germany,0,
game_015907,igrs,3,
game_015908,dejus,10,Violência
game_015908,steam_germany,12,Gewalt
game_015908,igrs,13,Kekerasan
game_015909,pegi,3,
game_015910,dejus,6,
game_015910,steam_germany,12,
game_015910,igrs,3,Interaksi Daring
game_015911,dejus,6,Violência fantasiosa
game_015911,steam_germany,6,Fantasy-Gewalt
game_015911,igrs,13,Kekerasan
game_015912,dejus,12,Violência
game_015912,steam_germany,16,Drastische Gewalt
game_015912,igrs,18,"Kekerasan
Horor"
game_015913,dejus,6,
game_015913,steam_germany,12,
game_015913,igrs,3,Interaksi Daring
game_015915,esrb,t,Blood and Violence
game_015915,dejus,10,Violência
game_015915,steam_germany,12,Gewalt
game_015915,igrs,13,"Kekerasan
Interaksi Daring"
game_015916,dejus,10,Violência
game_015916,steam_germany,12,Gewalt
game_015916,igrs,13,Kekerasan
game_015917,esrb,e,
game_015917,pegi,3,
game_015917,oflc,g,
game_015917,dejus,l,
game_015917,steam_germany,0,
game_015917,igrs,3,
game_015918,dejus,l,
game_015918,steam_germany,0,
game_015918,igrs,3,
game_015919,crl,12,
game_015919,dejus,l,
game_015919,steam_germany,0,
game_015919,igrs,3,
game_015920,dejus,10,Medo
game_015920,steam_germany,6,Ängstigende Inhalte
game_015920,igrs,18,Horor
game_015921,dejus,l,
game_015921,steam_germany,0,
game_015921,igrs,3,
game_015922,dejus,l,
game_015922,steam_germany,0,
game_015922,igrs,3,
game_015923,dejus,14,"Violência fantasiosa
Violência
Medo
Linguagem imprópria
Conteúdo sexual
Nudez
Drogas lícitas"
game_015923,cero,c,"セクシャル - Sexual Content
暴力 - Violence
犯罪 - Crime"
game_015923,steam_germany,16,"Sexuelle Inhalte
Horror
Alkohol / Tabak"
game_015923,igrs,BANNED,"Rokok dan/atau rokok elektronik, minuman beralkohol, narkotika, psikotropika, dan/atau zat adiktif lainnya
Penampilan Tokoh
Horor"
game_015925,dejus,14,"Linguagem imprópria
Violência fantasiosa"
game_015925,steam_germany,6,"Derbe Sprache
Fantasy-Gewalt"
game_015925,igrs,13,"Penggunaan bahasa
Kekerasan"
game_015926,dejus,l,
game_015926,steam_germany,0,
game_015926,igrs,3,
game_015927,dejus,10,Violência
game_015927,steam_germany,16,Horror
game_015927,igrs,18,"Horor
Kekerasan"
game_015928,esrb,e,
game_015930,dejus,6,Violência fantasiosa
game_015930,steam_germany,6,Fantasy-Gewalt
game_015930,igrs,13,Kekerasan
game_015931,dejus,14,Violência
game_015932,esrb,e,Comic Mischief
game_015932,pegi,3,
game_015932,usk,0,
game_015932,oflc,g,
game_015932,nzoflc,g,
game_015933,dejus,18,"Violência Extrema
Medo
Conteúdo sexual"
game_015933,steam_germany,18,"Drastische Gewalt
Sexuelle Andeutungen"
game_015933,igrs,18,"Penampilan Tokoh
Horor
Kekerasan"
game_015935,dejus,10,Violência
game_015935,steam_germany,12,Gewalt
game_015935,igrs,13,Kekerasan
game_015937,esrb,t,"Mild Fantasy Violence
Mild Language"
game_015937,pegi,12,Mild Swearing
game_015937,usk,12,Violence
game_015937,crl,12,"Violence
Mild Language"
game_015937,dejus,10,Violência
game_015938,dejus,l,Violência fantasiosa
game_015938,steam_germany,12,"Gewalt
Alkohol / Tabak
Derbe Sprache"
game_015938,igrs,15,"Rokok dan/atau rokok elektronik, minuman beralkohol, narkotika, psikotropika, dan/atau zat adiktif lainnya
Penggunaan bahasa
Kekerasan"
game_015939,dejus,14,"Violência
Temas sensíveis
Drogas ilícitas"
game_015939,steam_germany,12,Drogen
game_015939,igrs,18,"Interaksi Daring
Rokok dan/atau rokok elektronik, minuman beralkohol, narkotika, psikotropika, dan/atau zat adiktif lainnya"
game_015940,dejus,18,"Drogas ilícitas
Linguagem imprópria
Conteúdo sexual"
game_015940,steam_germany,18,"Drogen
Sexuelle Andeutungen
Derbe Sprache"
game_015940,igrs,18,"Rokok dan/atau rokok elektronik, minuman beralkohol, narkotika, psikotropika, dan/atau zat adiktif lainnya
Penampilan Tokoh
Penggunaan bahasa"
game_015941,dejus,18,"Violência extrema
Linguagem imprópria"
game_015941,oflc,ma15,Strong horror themes and violence
game_015941,csrr,R,"性,暴力,恐怖,菸酒,毒品,
不當言語"
game_015941,steam_germany,18,"Drastische Gewalt
Drogen
Derbe Sprache"
game_015941,igrs,18,"Rokok dan/atau rokok elektronik, minuman beralkohol, narkotika, psikotropika, dan/atau zat adiktif lainnya
Horor
Kekerasan"
game_015942,esrb,e10,"Use of Tobacco
Language"
game_015942,pegi,3,
game_015942,usk,6,Use of Tobacco
game_015942,oflc,g,
game_015942,nzoflc,g,
game_015942,dejus,12,Drogas lícitas
game_015942,agcom,3,
game_015942,steam_germany,12,Alkohol / Tabak
game_015942,igrs,18,"Rokok dan/atau rokok elektronik, minuman beralkohol, narkotika, psikotropika, dan/atau zat adiktif lainnya"
game_015944,dejus,18,"Drogas ilícitas
Violência Extrema
Nudez"
game_015944,steam_germany,18,"Drogen
Drastische Gewalt"
game_015944,igrs,BANNED,"Rokok dan/atau rokok elektronik, minuman beralkohol, narkotika, psikotropika, dan/atau zat adiktif lainnya
Kekerasan
Interaksi Daring"
game_015945,dejus,10,Violência
game_015945,steam_germany,12,Gewalt
game_015945,igrs,13,Kekerasan
game_015946,dejus,18,"Conteúdo sexual
Nudez
Sexo Explícito"
game_015946,steam_germany,BANNED,Sexuelle Inhalte
game_015946,igrs,BANNED,Penampilan Tokoh
game_015947,dejus,l,
game_015947,steam_germany,0,
game_015947,igrs,3,
game_015949,dejus,l,Violência fantasiosa
game_015949,steam_germany,16,Drastische Gewalt
game_015949,igrs,18,Kekerasan
game_015950,dejus,10,"Violência fantasiosa
Violência"
game_015950,steam_germany,12,Gewalt
game_015950,igrs,13,Kekerasan
game_015951,esrb,e10,
game_015951,pegi,7,
game_015951,dejus,l,
game_015951,steam_germany,0,
game_015951,igrs,3,
game_015952,dejus,14,"Linguagem imprópria
Nudez
Violência"
game_015952,steam_germany,16,"Sexuelle Inhalte
Drastische Gewalt
Alkohol / Tabak"
game_015952,igrs,BANNED,"Rokok dan/atau rokok elektronik, minuman beralkohol, narkotika, psikotropika, dan/atau zat adiktif lainnya
Kekerasan
Horor"
game_015953,dejus,14,"Linguagem imprópria
Drogas ilícitas
Violência"
game_015953,steam_germany,12,"Drogen
Gewalt
Derbe Sprache"
game_015953,igrs,18,"Rokok dan/atau rokok elektronik, minuman beralkohol, narkotika, psikotropika, dan/atau zat adiktif lainnya
Penggunaan bahasa
Kekerasan"
game_015954,esrb,e10,
game_015954,pegi,7,
game_015954,usk,12,
game_015954,dejus,10,"Violência fantasiosa
Violência"
game_015954,steam_germany,12,Gewalt
game_015954,igrs,13,Kekerasan
game_015955,dejus,l,
game_015955,steam_germany,0,
game_015955,igrs,3,
game_015956,dejus,l,
game_015956,steam_germany,0,
game_015956,igrs,3,
game_015957,dejus,12,"Conteúdo sexual
Violência"
game_015957,steam_germany,12,"Sexuelle Andeutungen
Gewalt"
game_015957,igrs,18,"Penampilan Tokoh
Kekerasan"
game_015958,dejus,14,"Linguagem imprópria
Drogas lícitas
Violência"
game_015958,steam_germany,6,Fantasy-Gewalt
game_015958,igrs,13,Kekerasan
game_015959,dejus,10,Violência
game_015959,usk,12,"Fantasy-Gewalt
Handlungsdruck"
game_015959,steam_germany,12,Gewalt
game_015959,igrs,13,"Kekerasan
Interaksi Daring"
game_015960,pegi,16,Violence
game_015960,usk,12,
game_015960,dejus,10,Violência
game_015960,steam_germany,12,Gewalt
game_015960,igrs,13,Kekerasan
game_015961,dejus,16,"Violência Extrema
Temas sensíveis
Linguagem imprópria"
game_015961,steam_germany,18,"Drastische Gewalt
Derbe Sprache"
game_015961,igrs,18,"Kekerasan
Horor
Penggunaan bahasa"
game_015962,dejus,l,Violência fantasiosa
game_015962,steam_germany,12,Fantasy-Gewalt
game_015962,igrs,13,"Kekerasan
Interaksi Daring"
game_015964,dejus,14,"Violência
Medo"
game_015964,steam_germany,16,Horror
game_015964,igrs,18,"Horor
Kekerasan"
game_015966,dejus,14,"Violência
Medo
Linguagem imprópria"
game_015966,esrb,t,Language
game_015966,steam_germany,12,"Gewalt
Derbe Sprache"
game_015966,igrs,18,"Horor
Penggunaan bahasa
Kekerasan"
game_015967,dejus,l,Violência fantasiosa
game_015967,steam_germany,6,Fantasy-Gewalt
game_015967,igrs,13,Kekerasan
game_015968,dejus,l,
game_015969,esrb,e,
game_015969,pegi,3,
game_015969,bbfc,12,
game_015969,usk,6,
game_015969,oflc,pg,
game_015969,nzoflc,pg,
game_015969,cero,a,
game_015969,kgrb,all,
game_015969,dejus,10,
game_015969,mda,AA16,
game_015969,fpb,A,
game_015969,csrr,G,
game_015969,crl,0,
game_015970,pegi,18,
game_015970,usk,16,
game_015973,dejus,l,
game_015973,steam_germany,12,Gewalt
game_015973,igrs,13,"Kekerasan
Interaksi Daring"
game_015974,dejus,6,Violência fantasiosa
game_015974,steam_germany,6,Fantasy-Gewalt
game_015974,igrs,13,Kekerasan
game_015975,dejus,18,"Violência Extrema
Medo"
game_015975,steam_germany,18,Drastische Gewalt
game_015975,igrs,18,"Kekerasan
Horor"
game_015976,dejus,10,Violência
game_015976,steam_germany,12,Gewalt
game_015976,igrs,13,Kekerasan
game_015978,dejus,16,"Medo
Atos criminosos
Violência
Temas sensíveis
Linguagem imprópria"
game_015978,steam_germany,16,"Horror
Alkohol / Tabak
Derbe Sprache"
game_015978,igrs,18,"Horor
Rokok dan/atau rokok elektronik, minuman beralkohol, narkotika, psikotropika, dan/atau zat adiktif lainnya
Kekerasan"
game_015979,dejus,12,"Linguagem imprópria
Medo"
game_015979,steam_germany,12,"Gewalt
Schimpfwörte"
game_015979,igrs,18,"Horor
Penggunaan bahasa
Kekerasan"
game_015980,dejus,14,"Violência
Medo
Linguagem imprópria"
game_015980,steam_germany,16,"Horror
Schimpfwörte"
game_015980,igrs,18,"Horor
Penggunaan bahasa"
game_015981,dejus,12,"Drogas lícitas
Nudez"
game_015981,steam_germany,12,Alkohol / Tabak
game_015981,igrs,18,"Rokok dan/atau rokok elektronik, minuman beralkohol, narkotika, psikotropika, dan/atau zat adiktif lainnya"
game_015982,dejus,14,Violência
game_015982,steam_germany,16,Drastische Gewalt
game_015982,igrs,18,Kekerasan
game_015983,dejus,14,Violência
game_015983,steam_germany,16,Drastische Gewalt
game_015983,igrs,18,"Kekerasan
Interaksi Daring"
game_015984,dejus,18,Violência Extrema
game_015984,steam_germany,12,Gewalt
game_015984,igrs,13,Kekerasan
game_015985,dejus,10,Violência
game_015985,steam_germany,12,Gewalt
game_015985,igrs,13,Kekerasan
game_015986,esrb,t,"Crude Humor
Fantasy Violence
Suggestive Themes"
game_015986,pegi,7,Violence
game_015986,usk,6,
game_015986,oflc,g,
game_015986,nzoflc,g,
game_015987,crl,16,
game_015987,dejus,14,Violência
game_015987,steam_germany,16,Drastische Gewalt
game_015987,igrs,18,Kekerasan
game_015988,dejus,l,
game_015988,steam_germany,0,
game_015988,igrs,3,
game_015989,dejus,14,Medo
game_015989,steam_germany,12,Ängstigende Inhalte
game_015989,igrs,18,"Horor
Kekerasan"
game_015990,dejus,12,Linguagem imprópria
game_015990,steam_germany,6,"Alkohol / Tabak
Schimpfwörte"
game_015990,igrs,15,"Rokok dan/atau rokok elektronik, minuman beralkohol, narkotika, psikotropika, dan/atau zat adiktif lainnya
Penggunaan bahasa"
game_015991,pegi,6,
game_015991,usk,6,
game_015991,esrb,e,
game_015992,esrb,e,Mild Fantasy Violence
game_015992,dejus,10,Violência
game_015992,steam_germany,12,Gewalt
game_015992,igrs,13,"Kekerasan
Interaksi Daring"
game_015993,dejus,12,"Conteúdo sexual
Violência"
game_015993,steam_germany,12,"Sexuelle Andeutungen
Gewalt"
game_015993,igrs,18,"Penampilan Tokoh
Kekerasan"
game_015994,dejus,6,Violência fantasiosa
game_015994,steam_germany,6,Fantasy-Gewalt
game_015994,igrs,13,Kekerasan
game_015995,dejus,10,Violência
game_015995,steam_germany,12,Gewalt
game_015995,igrs,13,"Kekerasan
Interaksi Daring"
game_015996,dejus,l,
game_015996,steam_germany,0,
game_015997,dejus,12,Violência
game_015997,steam_germany,16,Gewalt
game_015997,igrs,15,"Kekerasan
Interaksi Daring"
game_015998,dejus,l,
game_015998,steam_germany,0,
game_015998,igrs,3,
game_015999,dejus,14,"Violência
Medo"
game_015999,steam_germany,16,Horror
game_015999,igrs,18,Horor
game_016001,dejus,l,
game_016001,steam_germany,12,Gewalt
game_016001,igrs,13,Kekerasan
game_016002,esrb,t,"Fantasy Violence
Mild Language
Partial Nudity"
game_016002,pegi,12,Violence
game_016002,oflc,m,Sexualised imagery
game_016002,nzoflc,m,Sexualised imagery
game_016002,cero,b,セクシャル
game_016002,crl,16,
game_016002,dejus,12,"Drogas lícitas
Conteúdo sexual
Linguagem imprópria"
game_016002,steam_germany,12,"Alkohol / Tabak
Sexuelle Andeutungen
Gewalt"
game_016002,igrs,18,"Rokok dan/atau rokok elektronik, minuman beralkohol, narkotika, psikotropika, dan/atau zat adiktif lainnya
Penampilan Tokoh
Penggunaan bahasa"
game_016004,esrb,e10,"Fantasy Violence
Mild Blood
Mild Language"
game_016004,pegi,7,"Fear
Violence"
game_016004,dejus,10,"Violência fantasiosa
Violência"
game_016004,steam_germany,12,Gewalt
game_016004,igrs,13,"Kekerasan
Interaksi Daring"
game_016005,dejus,16,"Violência
Medo
Atos criminosos
Linguagem imprópria
Drogas lícitas
Drogas
Drogas ilícitas"
game_016005,steam_germany,16,"Drogen
Horror
Derbe Sprache"
game_016005,igrs,18,"Rokok dan/atau rokok elektronik, minuman beralkohol, narkotika, psikotropika, dan/atau zat adiktif lainnya
Horor
Kekerasan"
game_016006,esrb,t,"Alcohol Reference

Mild Violence

Suggestive Themes"
game_016006,pegi,7,
game_016006,usk,0,
game_016006,dejus,l,
game_016006,steam_germany,0,
game_016006,igrs,3,
game_016007,dejus,l,Linguagem imprópria
game_016007,esrb,e10,"Fantasy Violence
Language"
game_016007,pegi,7,Mild Violence
game_016007,usk,6,Abstract Violence
game_016007,oflc,pg,Scary Scenes
game_016007,kgrb,all,"Violence
Fear"
game_016007,crl,12,"Violence
Language"
game_016007,steam_germany,12,Gewalt
game_016007,igrs,13,"Kekerasan
Interaksi Daring"
game_016008,dejus,12,Linguagem imprópria
game_016008,steam_germany,16,"Drastische Gewalt
Alkohol / Tabak
Schimpfwörte"
game_016008,igrs,18,"Rokok dan/atau rokok elektronik, minuman beralkohol, narkotika, psikotropika, dan/atau zat adiktif lainnya
Kekerasan
Penggunaan bahasa"
game_016009,dejus,l,
game_016009,steam_germany,0,
game_016009,igrs,3,
game_016010,dejus,14,"Drogas ilícitas
Nudez
Violência"
game_016010,steam_germany,14,"Drogen
Gewalt"
game_016010,igrs,18,"Rokok dan/atau rokok elektronik, minuman beralkohol, narkotika, psikotropika, dan/atau zat adiktif lainnya
Kekerasan"
game_016011,dejus,14,"Violência
Medo
Linguagem imprópria"
game_016011,steam_germany,16,"Horror
Derbe Sprache"
game_016011,igrs,18,"Horor
Kekerasan
Penggunaan bahasa"
game_016012,dejus,l,Violência fantasiosa
game_016012,steam_germany,6,Fantasy-Gewalt
game_016012,igrs,13,Kekerasan
game_016013,dejus,12,"Drogas lícitas
Linguagem imprópria
Violência"
game_016013,steam_germany,12,"Verbrechen
Alkohol / Tabak
Schimpfwörte"
game_016013,igrs,18,"Rokok dan/atau rokok elektronik, minuman beralkohol, narkotika, psikotropika, dan/atau zat adiktif lainnya
Penggunaan bahasa
Kekerasan"
game_016015,dejus,l,
game_016015,steam_germany,0,
game_016015,igrs,3,
game_016016,dejus,6,Violência fantasiosa
game_016016,steam_germany,6,Fantasy-Gewalt
game_016016,igrs,13,Kekerasan
game_016017,kgrb,15,"사실적인 폭력 표현
저속어, 비속어 및 욕설 표현
간접적인 약물류 표현"
game_016017,pegi,16,Bad Language
game_016017,dejus,12,"Linguagem imprópria
Violência"
game_016017,steam_germany,16,"Gewalt
Alkohol / Tabak
Schimpfwörte"
game_016017,igrs,18,"Horor
Rokok dan/atau rokok elektronik, minuman beralkohol, narkotika, psikotropika, dan/atau zat adiktif lainnya
Kekerasan"
game_016019,dejus,10,Violência
game_016019,steam_germany,12,Gewalt
game_016019,igrs,13,Kekerasan
game_016020,dejus,l,
game_016020,steam_germany,0,
game_016020,igrs,3,
game_016021,dejus,l,
game_016021,steam_germany,0,
game_016021,igrs,3,
game_016022,pegi,12,Violence
game_016022,usk,12,
game_016023,dejus,10,Violência
game_016023,steam_germany,12,"Gewalt
Alkohol / Tabak"
game_016023,igrs,15,"Rokok dan/atau rokok elektronik, minuman beralkohol, narkotika, psikotropika, dan/atau zat adiktif lainnya
Kekerasan"
game_016024,dejus,l,
game_016024,steam_germany,0,
game_016025,dejus,12,Conteúdo sexual
game_016025,steam_germany,12,Sexuelle Andeutungen
game_016025,igrs,18,Penampilan Tokoh
game_016026,dejus,l,
game_016026,steam_germany,0,
game_016026,igrs,3,
game_016027,dejus,10,"Violência fantasiosa
Violência"
game_016027,steam_germany,12,Gewalt
game_016027,igrs,13,Kekerasan
game_016029,dejus,l,
game_016029,steam_germany,0,
game_016029,igrs,3,
game_016031,dejus,14,"Linguagem imprópria
Drogas lícitas
Atos criminosos"
game_016031,steam_germany,12,"Verbrechen
Alkohol / Tabak
Derbe Sprache"
game_016031,igrs,18,"Rokok dan/atau rokok elektronik, minuman beralkohol, narkotika, psikotropika, dan/atau zat adiktif lainnya
Penggunaan bahasa
Kekerasan"
game_016033,dejus,12,"Atos criminosos
Drogas lícitas"
game_016033,steam_germany,12,Alkohol / Tabak
game_016033,igrs,18,"Rokok dan/atau rokok elektronik, minuman beralkohol, narkotika, psikotropika, dan/atau zat adiktif lainnya"
game_016034,dejus,14,"Violência
Atos criminosos"
game_016034,steam_germany,16,"Drastische Gewalt
Alkohol / Tabak"
game_016034,igrs,18,"Kekerasan
Rokok dan/atau rokok elektronik, minuman beralkohol, narkotika, psikotropika, dan/atau zat adiktif lainnya"
game_016035,dejus,12,Linguagem imprópria
game_016035,steam_germany,6,Schimpfwörte
game_016035,igrs,13,Penggunaan bahasa
game_016036,dejus,10,Violência
game_016036,steam_germany,12,Gewalt
game_016036,igrs,13,Kekerasan
game_016037,dejus,l,
game_016037,steam_germany,0,
game_016037,igrs,3,
game_016038,dejus,14,"Violência
Medo
Nudez"
game_016038,steam_germany,12,"Sexuelle Andeutungen
Gewalt
Derbe Sprache"
game_016038,igrs,18,"Penampilan Tokoh
Horor
Penggunaan bahasa"
game_016039,dejus,14,Violência
game_016039,steam_germany,16,Drastische Gewalt
game_016039,igrs,18,"Kekerasan
Interaksi Daring"
game_016040,esrb,t,Violence
game_016040,pegi,12,Violence
game_016040,usk,12,
game_016041,dejus,10,Violência
game_016041,steam_germany,12,Gewalt
game_016041,igrs,13,Kekerasan
game_016042,dejus,l,
game_016042,steam_germany,0,
game_016042,igrs,3,
game_016043,esrb,e,Mild Violence
game_016043,dejus,l,
game_016043,steam_germany,0,
game_016043,igrs,3,
game_016044,usk,12,
game_016044,esrb,e,
game_016044,pegi,6,
game_016045,pegi,12,Fantasy Violence
game_016045,bbfc,12,Fantasy Violence
game_016045,usk,12,Fantasy Violence
game_016045,oflc,m,Fantasy Violence
game_016045,nzoflc,m,Fantasy Violence
game_016045,cero,b,Fantasy Violence
game_016045,kgrb,12,Fantasy Violence
game_016045,dejus,14,"Violência
Medo"
game_016045,mda,AA16,Fantasy Violence
game_016045,fpb,13,Fantasy Violence
game_016045,csrr,C12,Fantasy Violence
game_016045,crl,12,Fantasy Violence
game_016045,agcom,12,Fantasy Violence
game_016045,steam_germany,16,Horror
game_016045,igrs,18,"Horor
Kekerasan"
game_016046,dejus,14,"Linguagem imprópria
Conteúdo sexual
Atos criminosos"
game_016046,steam_germany,12,"Sexuelle Andeutungen
Gewalt
Alkohol / Tabak"
game_016046,igrs,18,"Penampilan Tokoh
Rokok dan/atau rokok elektronik, minuman beralkohol, narkotika, psikotropika, dan/atau zat adiktif lainnya
Penggunaan bahasa"
game_016047,dejus,12,Conteúdo sexual
game_016047,steam_germany,12,Sexuelle Andeutungen
game_016047,igrs,18,Penampilan Tokoh
game_016049,dejus,10,Violência
game_016049,cadpa,16,
game_016049,usk,0,
game_016049,steam_germany,0,
game_016049,igrs,3,
game_016050,dejus,14,"Violência
Linguagem imprópria
Drogas lícitas"
game_016050,steam_germany,16,"Drastische Gewalt
Alkohol / Tabak
Derbe Sprache"
game_016050,igrs,18,"Rokok dan/atau rokok elektronik, minuman beralkohol, narkotika, psikotropika, dan/atau zat adiktif lainnya
Kekerasan
Penggunaan bahasa"
game_016052,dejus,16,"Violência
Temas sensíveis
Medo"
game_016052,steam_germany,16,"Horror
Schimpfwörte"
game_016052,igrs,18,"Horor
Kekerasan
Penggunaan bahasa"
game_016053,dejus,l,
game_016053,steam_germany,0,
game_016053,igrs,3,
game_016054,dejus,l,
game_016054,steam_germany,0,
game_016054,igrs,3,
game_016055,dejus,14,"Nudez
Drogas lícitas"
game_016055,steam_germany,16,"Sexuelle Inhalte
Alkohol / Tabak"
game_016055,igrs,BANNED,"Rokok dan/atau rokok elektronik, minuman beralkohol, narkotika, psikotropika, dan/atau zat adiktif lainnya
Penampilan Tokoh"
game_016056,dejus,16,"Violência Extrema
Medo
Linguagem imprópria"
